E1,px1,py1,pz1,E2,px2,py2,pz2,M,Class
102.1014,21.8568,-16.7207,-98.3229,24.3631,-18.6826,14.3822,6.138,86.4851,1
42.6908,4.2748,-42.1185,-5.5011,56.2395,-12.2099,38.1949,39.4329,92.5066,1
163.5516,-0.5916,-49.9704,155.7297,36.6676,-3.1227,30.5937,19.9697,93.9585,1
36.9251,34.6641,4.7301,11.8105,68.8591,-19.9714,16.1272,-63.8954,88.4678,1
56.8741,45.1136,-7.9994,33.6962,39.029,-17.735,10.079,-33.2738,91.8875,1
44.1428,15.6318,-20.3322,-35.9282,47.6976,-18.3124,16.3594,40.8911,91.5809,1
59.5969,24.144000000000002,-54.0357,-7.0,52.8768,16.3204,18.4337,46.7954,90.3427,1
43.1563,-22.3157,36.2982,-6.8495,50.2263,15.26,-36.2289,31.2615,89.8587,1
58.2349,-24.8439,-34.2384,-40.0227,87.8558,24.2995,32.126,-78.0775,85.9656,1
151.547,-44.5304,18.6992,-143.6449,32.7465,27.004,-8.1847,-16.6171,88.6704,1
32.5417,9.1539,30.6967,-5.7341,112.689,-7.5185,-26.9904,-109.1503,88.75299999999999,1
37.6019,-33.9599,-15.3834,4.8966,74.405,28.956999999999997,-12.2735,-67.4311,88.5722,1
175.0881,52.9322,35.7479,-163.0219,186.35,-33.4235,11.7619,-182.9504,91.1205,1
72.5977,-43.2827,7.4273,-57.8088,55.2825,39.7098,-2.1881,-38.3991,84.0068,1
114.0362,38.5802,26.7443,-103.9258,44.7161,-29.1061,-30.0562,-15.7793,103.7895,1
36.439,16.1019,32.6267,-2.0079,91.8317,-7.3677,-25.7172,-87.8488,90.8577,1
225.7261,53.5446,22.5102,-218.1251,68.6759,-26.7367,-16.3284,-61.1139,89.1137,1
65.1069,3.2099,-45.9948,45.9682,96.1794,-12.9867,38.0748,87.3621,89.8775,1
50.8892,-4.4079,31.8032,-39.4821,42.1138,5.0747,-28.5948,30.4984,92.51,1
105.6095,0.5529999999999999,-64.0926,-83.9358,51.5667,2.0902,34.3226,-38.428000000000004,94.0118,1
58.7985,51.2912,6.0168,28.1118,38.1524,-38.0347,-2.259,1.966,91.1315,1
50.3165,39.2287,-13.9512,-28.2528,40.6575,-32.7432,8.3466,22.6108,90.3934,1
61.188,-13.6348,42.6334,-41.7189,53.6341,13.0756,-41.2246,-31.7204,88.2525,1
84.5413,26.8154,18.6759,77.9704,34.4797,15.571,-28.4344,-11.7422,88.8143,1
54.708999999999996,-30.8682,30.9942,32.857,38.1338,29.8563,-17.4155,-16.1087,90.2989,1
100.8925,-28.529,18.9093,-94.9096,24.3055,22.3823,-8.2985,4.5741,85.8118,1
78.1306,-1.8139,-43.3896,64.9495,32.8075,-20.1562,25.2303,-5.7869,89.4125,1
73.5443,41.5201,-13.5279,59.1763,42.988,-37.6465,15.1189,14.2172,90.4192,1
49.2225,17.0088,34.6169,-30.5814,40.3723,-17.8034,-34.0162,12.4843,87.7423,1
185.3109,46.9599,0.4361,-179.2616,92.4213,-36.7349,14.1628,-83.6161,87.8226,1
45.2839,29.2173,-34.5063,-2.5102,44.6787,-28.1513,32.1561,13.0258,89.3086,1
152.2876,43.1387,29.0337,143.135,191.4986,-43.0924,-0.6647,186.5859,93.1036,1
143.1959,40.4419,-133.7707,31.224,28.6868,-18.1079,-10.2717,-19.7364,90.3586,1
53.894,33.3502,37.158,-20.2883,90.44,4.4263,-31.322,-84.7274,91.3395,1
79.4353,-13.2132,44.9349,-64.1579,158.9245,-9.3484,-35.0541,-154.7283,91.0913,1
126.9274,-17.0994,56.4541,112.3882,71.9987,7.5667,-37.3139,61.1084,94.9385,1
48.4807,-32.5565,-26.2315,-24.5432,49.6748,18.0884,21.8078,40.8021,95.61,1
47.3722,0.8001,-35.8447,-30.962,45.775,4.2105,35.2139,28.9414,92.9882,1
50.8783,-0.6967,42.8808,-27.3743,93.8394,10.0017,-41.1603,-83.7354,92.2404,1
54.7491,-19.4682,-51.0519,3.4865,48.0257,11.8026,27.4969,37.5645,90.9059,1
152.57,-29.4294,23.0927,147.91299999999998,47.7242,25.5432,-26.4151,30.453000000000003,90.9792,1
203.3856,36.9762,27.4901,198.0978,159.5594,-31.1626,-32.8663,152.9964,91.6471,1
34.787,9.1941,22.2495,25.1111,60.8529,-7.9484,-20.2847,-56.8193,90.2008,1
71.0957,41.6934,-22.4508,-53.0304,96.0976,-34.3691,21.8175,-87.0489,90.9799,1
44.9957,-18.7258,-39.6312,-10.1648,60.016000000000005,10.8884,41.6795,-41.7873,90.9,1
42.3761,35.5842,-22.2339,-5.9288,63.7476,-31.4482,19.449,-51.9279,88.8255,1
198.1584,50.9624,0.1588,191.4929,184.0407,-42.6497,-5.0874,178.9583,93.5338,1
98.6277,34.9474,20.6729,-89.8818,32.1943,-20.2644,-24.9971,-0.9853,92.8616,1
29.6894,-3.6385,-29.1223,4.4848,125.9185,14.6718,19.8389,123.4772,87.3592,1
45.6581,19.9175,-41.0847,0.0331,74.1215,-16.4723,40.3292,-59.9685,103.6459,1
85.1724,37.9346,-1.5394,76.2426,157.6031,-35.6425,4.2589,153.4608,78.5089,1
162.5214,40.7521,-9.9777,-157.0125,56.6661,-37.2977,8.0487,-41.8944,91.9976,1
145.6486,-4.0774,-60.2566,-132.537,135.2339,-2.8922,29.2348,-132.0045,88.8928,1
47.9975,-33.8636,22.6082,-25.4144,99.0408,29.9647,-25.5929,-90.8636,89.8643,1
69.9416,43.6147,-3.3575,-54.5739,146.359,-37.7771,-6.0171,-141.2715,91.1513,1
110.5436,44.7,-16.9283,99.6756,75.4667,-43.3038,-3.5461,61.7044,90.1953,1
86.9729,1.3276,36.5658,78.9016,24.7837,7.0296,-18.891,-14.4204,89.1598,1
100.9275,23.1733,31.365,93.0892,39.009,-19.5304,-31.0062,13.3748,90.7428,1
84.9285,-42.4091,2.9608,-73.5224,42.6797,39.0828,-2.8037,-16.9183,89.9624,1
45.5135,-15.515,-33.2138,26.9741,152.4861,12.7822,33.34,148.2466,92.163,1
151.1147,-45.5656,71.2175,-125.2497,60.1339,30.2992,-2.8286,-51.8657,91.3566,1
213.389,29.2577,-45.7951,206.3533,37.1112,-23.1833,14.6062,25.0288,90.571,1
136.3243,57.2686,-41.0222,116.7125,102.9699,-12.2574,26.9285,98.6277,93.0898,1
61.9943,-31.3086,-25.4065,-47.0911,39.294000000000004,29.8517,23.7258,9.4858,94.0223,1
136.3559,27.8666,14.0034,132.7415,31.2584,-16.5678,-24.3238,10.5333,85.6315,1
53.4084,35.2181,-28.214000000000002,28.5676,85.5116,-30.8081,24.4297,75.936,91.3453,1
66.9481,-40.3018,13.3135,51.7741,36.3802,34.0752,-11.9897,-4.3181,91.5649,1
73.3793,23.2926,27.3486,63.9845,35.2084,-32.6626,-10.5587,-7.8298,90.9298,1
45.9655,-5.291,44.8077,-8.781,44.0788,3.8125,-43.9057,-0.8354,89.5127,1
44.9519,-32.6912,-16.2504,-26.2274,49.571000000000005,32.7996,7.7665,36.3476,93.5957,1
59.3559,-0.8141,-44.5458,39.219,91.4603,-0.2814,42.9239,80.7617,91.3583,1
176.3049,1.5294,-45.6175,170.2942,200.4363,-2.5457,44.1206,195.5034,90.1262,1
73.1506,-40.876999999999995,48.3886,36.5872,161.3175,-40.6996,-13.1122,155.5472,100.7991,1
49.4227,35.0827,28.2901,20.2849,42.4732,-26.1633,-29.8663,-15.0816,91.3003,1
62.9736,43.7768,-2.9772,-45.1709,40.6276,-36.2711,16.8771,7.0834,95.0422,1
159.0018,-31.2943,51.9986,-146.9639,30.2696,-3.9255,-28.5943,-9.1216,98.3503,1
79.3727,-37.0987,-4.8412,70.002,32.7256,26.0323,18.6205,-6.8236,90.8966,1
66.0428,-38.2674,-17.5395,-50.8884,163.9945,30.4088,26.3825,-158.9763,93.456,1
77.1791,25.0707,-58.7273,-43.3494,48.6647,-23.7183,19.3089,-37.8532,87.6765,1
119.5893,34.0358,-28.1745,-111.1276,218.0616,-34.5964,22.3333,-214.1382,90.4201,1
98.7196,-25.6469,-41.0671,86.0308,28.5109,-8.5793,23.8563,-13.0438,96.9168,1
83.415,-40.9067,19.0643,-70.1517,66.3924,38.3108,-18.6654,-50.9101,88.2009,1
147.1975,-22.7025,40.5651,139.6645,59.9138,23.1096,-30.9038,45.8319,91.6114,1
194.22099999999998,65.2558,-12.5489,182.4993,41.6459,-18.3178,23.9596,28.719,93.2023,1
49.2143,28.7537,8.7758,-38.9648,43.4853,-25.9909,-10.520999999999999,33.2378,92.4647,1
45.7309,-17.5763,37.203,19.9581,140.235,-29.5716,-20.4391,135.5493,88.8639,1
50.9227,-42.8551,15.7354,-22.5602,46.7737,40.357,-14.962,-18.3095,88.6985,1
92.2051,-16.1568,-44.2148,-79.283,48.193999999999996,19.0115,38.2554,-22.3104,96.68,1
48.8201,33.6077,-27.169,22.7105,41.8092,-33.1215,13.5312,-21.6307,89.5895,1
36.1726,29.1799,-19.1321,9.537,69.3821,-21.8596,13.5129,-64.4472,89.6745,1
107.249,77.2731,59.8664,44.1274,22.0496,-21.4991,-4.7894,1.0177,92.3896,1
31.3273,-7.2585,-29.6062,7.2243,81.8083,7.5876,29.1519,-76.0605,89.7828,1
44.4149,-31.3812,-31.0435,-4.9197,50.0522,32.995,27.6059,-25.5826,89.3265,1
50.2428,7.3598,-47.5667,-14.4078,72.7477,-9.9127,29.8366,-65.6029,91.6738,1
53.0506,34.5056,-30.7913,-25.9928,68.0297,-25.518,30.199,-55.3615,89.2233,1
85.6791,43.8202,-42.4328,-60.1677,43.2922,-16.6839,29.3906,-27.0565,90.1058,1
55.9171,21.8929,35.7108,-37.0427,35.471,-20.2544,-27.4028,9.8508,86.8371,1
54.1479,30.1765,38.3694,-23.4343,59.3362,-20.8739,-26.8771,-48.6074,86.4292,1
54.9013,48.3605,1.9462,-25.9158,57.3169,-39.69,-6.1449,-40.8922,89.6483,1
64.0963,-20.4407,-29.2874,-53.2237,33.8394,17.6068,25.6303,13.3489,89.3307,1
73.1264,20.7956,-35.452,60.4828,25.3589,-15.0824,15.6589,-13.0536,83.8178,1
159.9646,-41.5971,-4.3492,154.4003,80.0515,40.2527,8.7117,68.6445,88.5321,1
39.2466,35.5593,16.5636,1.2165,70.512,-32.8537,-14.5191,60.6776,90.5791,1
71.4092,-7.7929,-57.4276,41.7207,47.0728,25.8556,25.8261,29.6707,87.2716,1
105.85700000000001,-39.4866,-31.3689,-93.0726,133.5899,34.6668,24.7778,-126.6118,94.9049,1
165.4271,35.8517,3.9872,-161.4462,41.8859,-34.6818,-4.0137,-23.1408,94.3661,1
49.3009,45.5679,-2.3159,-18.6756,97.1723,-23.8712,-38.7905,-85.8365,91.4938,1
106.8195,12.2278,-41.8476,-97.5176,139.7403,-16.4344,35.6577,-134.1111,84.166,1
43.5836,-1.0237,-32.2924,29.2521,31.7704,4.1674,29.3596,-11.4018,73.0829,1
110.8161,-36.5049,4.4036,-104.538,31.9454,31.3645,-3.4985,-4.9535,91.4615,1
31.4262,-16.5093,-24.0787,11.6304,76.8011,14.0456,17.7487,-73.3902,88.6157,1
62.3395,10.37,-61.3692,3.5368,47.8537,-5.1626,27.0326,-39.1479,98.3274,1
276.0526,48.0797,63.0005,264.4321,146.6487,-33.5647,-4.5065,142.6847,96.4367,1
29.8129,8.7585,-24.4384,14.6582,85.3168,-9.7211,21.8888,-81.8862,93.4229,1
181.90599999999998,41.655,28.6184,174.7445,150.9861,-46.4597,-4.0767,143.6025,94.0583,1
344.8267,-36.0936,-53.2888,338.7669,158.7939,14.2108,29.1963,155.4385,91.2985,1
136.9008,37.068000000000005,-30.5117,128.2062,150.8172,-33.2234,27.9697,144.429,91.8176,1
174.3057,54.8995,1.5662,-165.42700000000002,36.1468,-25.3195,15.0583,-20.9467,91.6722,1
79.4117,30.7063,41.1253,-60.5974,59.1706,-41.9771,-13.0957,-39.5927,90.853,1
80.2995,-13.065999999999999,40.9809,67.8075,192.8866,-10.4751,-36.0684,189.1946,89.4555,1
69.9253,-38.9101,0.8947,58.0925,206.1663,38.817,1.0859,202.4762,91.25,1
65.3598,6.2039,-40.1235,51.2203,40.2142,-19.7565,34.9003,2.9722,89.432,1
133.7191,-36.4192,28.3556,-125.5006,53.0487,26.8546,-26.4978,-37.2942,91.0227,1
49.878,21.7549,-30.6864,32.7548,40.0357,-20.6706,26.8907,-21.2715,89.0899,1
100.4078,37.7071,28.2913,-88.6539,150.2945,-36.4039,-19.5635,-144.5007,91.7209,1
53.6704,6.1989,-44.3027,29.6539,41.8578,-2.8558,40.8631,-8.6099,93.0579,1
90.9673,-22.8524,48.0199,73.8032,79.195,3.2059,-50.8546,60.6249,102.42200000000001,1
36.7457,-29.6124,7.4962,20.4244,59.9651,20.301,-16.2388,-54.0368,89.7777,1
87.5371,-32.2307,51.6751,62.8777,30.0242,-17.4669,-13.2952,-20.4841,89.89200000000001,1
234.239,44.4264,65.3482,220.50799999999998,79.9276,-35.9115,5.9238,71.1596,92.0782,1
105.4258,-19.4009,52.5756,89.2973,71.3706,6.9736,-32.4892,63.1631,86.3416,1
47.3041,22.8975,-29.6779,28.8549,39.7225,-22.7036,28.3383,-16.1046,86.0768,1
155.2237,23.2043,17.4354,-152.486,30.8352,-25.1584,-13.966,-11.0821,88.5864,1
41.2652,11.8777,27.3512,-28.5245,49.7335,-3.7586,-22.323,44.2829,89.1135,1
79.1132,11.3844,-29.754,72.4154,31.7982,-12.4771,26.1467,-13.1072,93.6466,1
90.0715,41.5449,20.5684,-77.2259,71.3949,-31.4384,-27.63,-57.8398,87.6165,1
56.0234,-0.4345,-37.851,41.3006,40.2237,-1.2843,28.6464,-28.2079,94.8916,1
55.7581,-13.9323,48.3556,24.0124,58.3452,-12.7851,-43.4206,36.8151,92.6358,1
65.3039,-31.4772,-37.443000000000005,-43.2643,60.004,16.2125,39.0338,-42.5911,89.9742,1
235.611,25.5919,38.4355,-231.0418,145.4287,-20.207,-39.216,-138.5759,92.4358,1
202.0182,61.13399999999999,1.4713,-192.5405,168.6483,-29.2272,26.01,-164.0472,92.0087,1
50.5963,-49.4753,-10.2906,2.5057,42.4741,38.7819,2.3424,17.1616,89.9876,1
52.4859,32.6055,41.0331,-2.8183,39.723,-29.361,-18.802,19.0351,87.9475,1
188.7544,-56.7561,-13.3826,179.5212,94.0137,7.744,48.8808,79.9329,94.7578,1
49.3437,10.0388,29.2665,-38.4382,42.7803,-12.2896,-26.1732,31.5291,91.7849,1
93.6584,46.7438,-9.236,-80.6326,141.7595,-42.9763,-4.9596,-134.997,93.3261,1
47.661,44.2244,17.7665,0.3578,45.0524,-30.2651,-33.1565,3.7941,90.2598,1
207.5219,37.99,-29.8368,-201.8213,196.5045,-20.3876,41.0358,-191.0875,91.7863,1
61.0141,-42.6767,-26.8594,34.351,63.5806,19.6021,40.2225,45.1708,92.1364,1
130.9491,-15.5172,-41.9269,-123.0813,74.113,20.4499,37.8697,-60.3359,91.4755,1
49.5414,-40.2253,-19.0785,21.732,47.5895,26.0818,34.6715,-19.5546,94.79700000000001,1
191.6941,27.7964,-37.214,-185.9815,69.1569,-20.5106,32.1749,-57.6781,92.708,1
103.8104,18.1969,-43.1759,-92.6354,154.8942,-12.7559,37.5543,-149.7304,90.1428,1
49.8346,-47.8604,4.2521,-13.2208,45.3316,44.3317,6.7703,-6.6198,92.3527,1
71.4579,-14.2385,56.0098,-42.0287,32.297,25.5805,-8.2706,17.8978,88.1766,1
89.5283,-41.7693,-5.8124,-78.9738,180.1074,29.8914,17.6573,-176.7297,83.8912,1
48.7289,0.6273,-48.097,-7.7969,49.0885,-3.8847,40.5555,-27.3833,90.9017,1
134.4979,-20.3969,36.8453,-127.7344,55.2381,21.8648,-31.5899,-39.6894,89.1024,1
101.4675,-59.3543,-13.8695,81.1194,44.1561,32.4536,5.6535,29.4035,90.5526,1
93.3358,-21.32,4.8568,90.7383,25.4798,20.243,-1.2178,-15.4259,91.8194,1
89.9747,-8.8363,45.4991,77.1181,174.5515,8.0275,-34.2446,170.97099999999998,91.0966,1
41.6652,21.4786,-35.1788,-6.0919,63.0675,-23.0474,31.8045,49.3437,95.31200000000001,1
143.3302,9.6888,-39.3515,137.4814,38.4603,-35.3138,0.9947,15.2033,87.2198,1
47.9901,27.1204,0.3695,39.5904,41.8415,-26.2875,-2.5884,-32.4496,89.5159,1
62.3819,-29.1002,-37.5555,40.426,37.6562,22.7974,28.9185,7.8732,86.95100000000001,1
100.2879,41.6551,37.4452,-83.1888,34.4573,-11.8597,-31.2649,-8.3163,94.1124,1
40.7088,-22.1702,-22.4935,25.6852,50.3629,22.4111,19.7802,-40.5327,89.8119,1
106.296,-20.34,42.1926,-95.4196,80.1353,21.7407,-35.0873,-68.6869,88.1659,1
133.2575,-25.3808,-38.4672,-125.0346,113.3978,27.54,36.7202,-103.693,92.2758,1
114.2825,54.2931,-3.9661,100.4839,68.3035,-39.871,23.3479,50.3046,100.0841,1
198.4886,9.1164,37.2754,194.7439,56.3061,-4.0775,-36.3468,42.8096,91.9915,1
49.3384,26.4653,-25.601,32.8399,42.2903,-11.6227,24.8797,-32.1618,90.4131,1
53.0128,-41.321000000000005,-7.1634,-32.4286,35.8972,34.535,3.0964,9.2927,85.4817,1
34.5559,-8.5592,-29.9658,14.9299,110.1537,12.3008,28.5081,-105.6874,112.6403,1
37.9952,-24.6068,28.506999999999998,5.0493,68.6395,24.4233,-12.6158,62.8945,80.6352,1
55.95,-54.7272,7.3875,-8.9867,44.5509,23.3887,-27.4183,26.1913,91.7665,1
42.8579,5.7322,-41.2034,-10.3066,66.3184,-4.3185,20.8894,62.7942,93.5407,1
134.4591,-122.6624,16.9827,52.3904,46.3667,-13.6591,-38.3868,22.1303,90.0162,1
96.95299999999999,-43.7957,14.8779,-85.2084,168.3759,43.4724,-2.1067,-162.6534,93.8121,1
164.1209,-1.8132,-57.2382,-153.8056,179.0813,29.1218,25.653000000000002,-174.8255,89.6992,1
133.9742,21.8014,60.2057,-117.682,22.1261,-15.3789,-15.0623,-5.1168,84.9033,1
56.0903,-23.715999999999998,-32.1002,-39.4113,39.131,-37.8112,9.783,2.417,58.4369,1
67.1751,-19.9423,-40.8543,49.4543,64.3959,26.4109,33.3506,48.3429,87.4557,1
33.5256,11.9804,-30.2922,-7.926,31.5543,-7.077999999999999,25.2669,17.526,63.983999999999995,1
60.3417,-59.6415,2.7148,8.7549,42.5742,30.5675,-1.9142,29.5723,90.9768,1
46.1168,-26.5123,-24.8202,-28.4221,43.3993,27.6173,19.7103,27.0608,89.3529,1
62.9254,-14.9563,-60.9564,-4.4976,52.0578,-27.1704,43.5888,-8.4734,104.7693,1
26.5305,13.4988,21.7921,6.8378,109.6628,-21.7843,-4.3994,-107.3873,89.8179,1
107.1545,10.765999999999998,-60.4925,-87.7886,57.6017,-25.3358,27.3585,-43.903999999999996,92.1494,1
83.8883,-12.9159,40.0837,72.5515,35.2608,22.0851,-27.3323,2.9179,90.8526,1
110.8242,32.6727,-39.344,-98.3187,142.1886,-17.3518,33.4147,-137.1129,91.2006,1
130.7879,15.0114,24.4405,127.6041,20.3077,-10.5026,-17.1619,2.7511,75.9219,1
33.7486,6.585,-25.6361,-20.9379,64.6334,-2.0518,21.8683,60.7869,89.7571,1
60.7286,35.1095,-0.9946,49.5408,30.7736,-30.2646,0.292,-5.5663,80.0933,1
69.1611,-20.9303,47.3306,45.8802,40.3996,24.9541,-29.4299,11.9709,91.215,1
49.1951,33.2552,-24.3243,26.8809,114.2859,-19.4398,26.6087,109.4319,89.156,1
67.4509,-22.7179,-58.2788,-25.241,32.1685,4.8995,31.5966,-3.53,89.8155,1
132.0604,24.2982,49.5952,119.9577,202.9976,-48.2365,1.2772,197.1792,92.3416,1
29.4249,0.3019,29.4172,0.6003,117.096,-5.0902,-27.8754,113.6157,91.6393,1
90.9826,33.8501,-57.7566,-61.6131,59.105,-29.9066,15.595999999999998,-48.5362,92.738,1
52.7096,-43.0628,3.6565,-30.1748,114.6379,36.8607,-10.5225,-108.039,93.8963,1
179.1982,-4.9983,-42.391000000000005,-174.0403,97.0113,7.9075,41.27,-87.4383,88.9435,1
225.3199,7.7265,49.11,219.7671,134.7875,-3.7367,-35.8554,129.8772,85.0564,1
111.5067,36.0585,-6.1283,105.3375,36.876,-33.6015,-13.0048,7.852,93.9866,1
82.2071,4.1924,35.709,-73.9276,37.3313,-13.685,-30.6232,-16.387999999999998,77.5664,1
105.964,-43.6712,-29.11,-92.0533,82.0554,40.3976,7.77,-70.9982,91.1009,1
116.5655,12.0625,84.3598,-79.5326,44.4178,-25.070999999999998,-16.1863,-32.8997,91.96600000000001,1
101.977,16.6013,29.7779,96.1092,23.6572,-8.5257,-19.7741,-9.7961,90.3809,1
141.2795,3.6668,58.0126,-128.7672,112.8532,13.7481,-33.9389,-106.7473,90.7388,1
71.7398,-57.0968,28.7391,32.5671,44.5902,35.1746,27.4014,-0.4441,94.1724,1
142.4029,21.2287,-42.5915,-134.2158,86.2921,-20.2809,39.9387,-73.7557,95.0857,1
213.7307,35.9298,25.2767,209.1673,107.2312,-35.0704,-25.1847,98.1547,92.5692,1
36.757,-23.5476,22.4299,-17.1314,140.7212,25.8097,-19.6761,-136.9276,88.0433,1
28.4396,27.0131,8.1748,3.5038,128.5318,-23.2644,-8.3746,126.1312,88.4348,1
83.9162,-37.1068,-45.5808,-59.895,74.0203,47.9319,-5.0997,-56.1742,93.7347,1
209.9478,-93.6772,7.2994,187.7482,216.6797,-39.85,82.6357,196.2993,92.7401,1
223.4264,44.9933,-2.5151,218.8347,78.7936,-37.0569,-6.4734,69.2337,90.6075,1
52.3008,28.8309,15.6887,-40.7188,51.5208,23.127,-1.8097,46.0028,88.6496,1
46.5012,23.766,37.3335,-14.274000000000001,47.5034,-22.0945,-33.1983,25.8122,93.1871,1
91.9415,29.9346,-50.2939,-70.9061,60.1243,-32.1285,21.8547,-45.881,93.1191,1
44.4091,-5.6749,-41.3819,-15.0832,64.5991,8.603,40.0532,-49.9477,87.4267,1
78.0663,48.9374,-33.6748,50.6507,27.1215,-18.9624,19.2995,1.8789,84.8527,1
52.0814,-43.1048,-13.5457,25.903000000000002,43.1659,43.0133,3.0686,-1.9314,91.584,1
106.8633,-47.9081,-0.9426,95.51799999999999,60.9809,40.0428,-3.9307,45.8234,90.0481,1
261.83099999999996,-0.2581,59.9077,254.8852,43.8746,13.3618,-24.6119,33.7742,93.3497,1
50.2714,39.8676,-23.4391,-19.7076,59.5637,5.8368,27.0683,52.7359,94.185,1
88.0584,-44.1549,-13.4967,74.9831,33.5814,32.8526,-6.0294,3.4733,90.1766,1
42.3575,18.6946,-36.5178,10.5413,47.0178,-18.6981,36.1664,-23.517,88.4277,1
61.652,-40.4882,27.5941,-37.4198,35.8922,12.1027,-19.241,27.7769,92.4466,1
43.7846,-31.9845,18.1059,23.7963,47.7712,26.9293,-17.2469,-35.4887,90.6612,1
54.5017,-45.6273,14.719000000000001,-25.9216,71.2023,36.9659,-13.3019,-59.3831,91.9107,1
98.9326,7.9983,-44.06,-88.2179,216.1229,-9.0237,42.2976,-211.7513,96.3031,1
36.0547,19.8555,16.3516,25.2652,59.8498,-18.2067,-16.385,-54.6081,91.2905,1
75.6396,14.0448,43.181000000000004,60.4937,32.0901,-7.5098,-30.886,-4.408,90.9187,1
66.5777,-8.0087,45.5611,-47.8815,95.7459,18.5739,-42.2213,-83.9027,94.1228,1
84.6456,19.7472,38.2053,-72.906,45.5413,-17.5085,-32.9461,-26.1154,84.3251,1
93.2064,-4.2768,-50.0333,-78.5227,150.4563,11.3687,33.7556,-146.1793,92.5487,1
30.7349,-16.8553,23.7279,9.8751,90.9146,-7.0055,-22.2536,-87.8702,90.2434,1
71.2643,-0.4851,-44.2407,55.867,113.2711,-0.8177,40.4832,105.7865,88.9136,1
44.4514,-31.379,2.965,31.3448,166.299,31.0151,-3.6783,163.3398,80.7032,1
45.008,-40.0458,0.8236,-20.5276,87.3694,35.1797,-2.3048,-79.9405,86.0469,1
107.0299,-46.5968,15.3192,95.1286,41.2008,27.3514,-19.038,24.2272,85.6871,1
54.2341,12.2611,-34.3968,40.0983,197.5934,-4.2048,35.5324,194.3269,91.6286,1
54.7546,7.9496,53.2564,-9.931000000000001,42.2253,6.1032,-36.6419,-20.0773,89.6163,1
45.9335,-37.6722,10.4015,24.1352,42.1571,30.0448,-20.0509,21.737,74.1918,1
67.014,-5.0363,-40.3401,53.2746,37.9022,6.566,37.3172,-0.9446,90.8707,1
55.7058,40.826,16.750999999999998,-33.9967,115.6354,-28.7471,-27.386,-108.6055,93.613,1
74.1688,-45.1565,-14.3327,-57.0655,145.0075,28.3277,14.9131,-141.4295,91.4025,1
45.2264,-16.9569,-41.8817,1.9537,42.2684,13.2299,40.1223,1.3373,87.3357,1
214.8074,55.4794,-5.6735,207.4417,51.9135,-36.7721,11.2475,34.8758,109.7326,1
116.9514,97.1869,7.8237,-64.5842,33.8208,14.6953,-19.2621,23.598000000000003,91.6729,1
51.8024,-36.534,17.3956,-32.3442,38.2254,28.949,-14.6088,20.2416,88.8439,1
38.088,-3.8564,27.3532,-26.2227,59.2802,0.2488,-21.0143,55.4299,92.5976,1
49.1947,-31.7449,31.0752,21.1355,82.141,27.039,-28.6553,72.0757,92.3728,1
171.6706,-49.2871,-42.0514,158.9757,54.2249,29.1506,6.8737,45.2032,87.7315,1
49.6717,8.8056,48.7843,3.1345,51.364,5.9387,-30.1016,-41.1933,90.5169,1
32.2668,-28.2763,-7.2031,13.7736,84.7177,21.0545,16.1398,-80.4569,95.429,1
56.8689,-18.4653,32.518,-42.8449,198.3615,1.1474,-36.4963,-194.9717,90.9398,1
144.1985,-45.0493,8.8654,136.6937,166.7451,42.4694,-9.7203,160.9528,89.9172,1
62.9215,13.4603,39.1633,-47.3727,39.1658,-20.0367,-33.5734,2.3049,91.1933,1
55.6403,-2.6784,-55.0634,-7.5292,45.4357,19.336,33.7487,-23.4851,92.3183,1
61.6613,30.8799,25.7774,-46.7341,35.9191,-26.5677,-23.0646,7.2362,89.0836,1
50.0795,34.3514,33.4141,14.5406,52.9433,-18.3498,-41.7794,26.8471,92.5998,1
54.5052,-29.2104,-28.9012,-35.8091,40.1629,25.9019,28.8739,10.4138,91.1382,1
47.4208,36.4519,-29.9873,-4.5557,96.6281,-12.9592,-24.5867,-92.5449,88.2687,1
66.3993,-15.1805,26.5464,-58.9382,33.0964,18.8324,-21.4547,16.7454,89.8883,1
156.0597,3.0484,28.4582,153.4127,22.6795,1.8487,-22.6029,0.2264,91.01899999999999,1
34.0806,-20.4127,26.0918,8.0019,126.9149,20.539,-25.4418,122.6306,94.0972,1
59.9007,20.4527,10.5766,55.2984,35.1456,-16.8746,-12.3676,-28.2401,91.0255,1
144.3283,-39.3531,-13.8649,138.1657,58.537,37.3229,14.8615,42.576,92.096,1
41.4557,34.5617,17.1689,15.1423,48.1307,-31.006999999999998,-22.5514,-29.0957,88.2576,1
47.8675,47.5147,-4.2985,-3.8960000000000004,41.826,-41.6957,0.524,-3.2571,89.1384,1
62.7772,46.9407,-5.2147,-41.3564,57.6872,-43.4809,-0.7482,-37.9034,90.4546,1
53.8603,12.7082,45.9345,-25.0889,51.1237,-15.4972,-41.5038,-25.5127,91.8352,1
44.0609,-18.7163,39.7887,-2.8149,53.9489,20.1634,-30.4792,39.6856,90.3201,1
68.1208,6.2937,-60.736999999999995,-30.1967,35.3749,-0.3424,33.1292,12.3987,97.9641,1
82.5303,23.0693,35.0707,71.057,28.1393,-26.4934,3.8203,-8.679,82.65899999999999,1
94.6114,56.9839,-44.486000000000004,61.034,30.8429,-24.0148,14.5585,12.7522,91.1688,1
38.0718,-13.1452,-30.252,19.0127,61.352,-6.5476,26.1947,-55.0912,90.4388,1
