E1,px1,py1,pz1,E2,px2,py2,pz2,M,Class
66.7068,35.7227,-27.6027,-49.1098,36.9804,-16.6149,32.6126,5.2833,91.8698,1
107.3988,-48.5103,-0.1011,95.8188,123.5671,38.8278,7.709,117.0546,88.7608,1
85.3414,-44.7802,1.6587,-72.6302,49.251999999999995,40.2597,9.9109,-26.5838,90.0983,1
51.1707,-25.0248,-31.9016,-31.2168,40.8068,32.2077,9.0589,23.3623,88.4578,1
198.6694,48.4545,-23.9451,-191.1762,41.8706,-1.128,32.5035,-26.3703,90.664,1
42.7579,-13.9457,36.0619,18.2564,50.1113,25.8442,-27.0644,-33.3277,90.4158,1
142.5354,67.7091,-2.535,-125.4009,61.836999999999996,44.9291,-40.4483,-13.0051,89.8717,1
47.498999999999995,2.2781,-44.8897,-15.3583,43.3158,1.2089,40.6615,14.8809,90.648,1
48.3741,-31.1845,4.2038,36.7412,41.763000000000005,29.384,-3.2625,-29.4972,89.8226,1
55.3499,-30.4028,-37.223,27.4541,62.4652,28.9266,30.3884,46.2784,91.6243,1
46.8536,5.3402,39.2127,25.0821,53.8254,5.832999999999999,-26.8309,-46.2953,96.9955,1
140.9153,53.6868,-8.3642,130.0188,119.5688,-31.1002,28.4242,111.8997,91.7325,1
61.8785,-13.0592,41.7436,-43.7708,45.0843,16.6527,-39.8485,-12.9375,90.602,1
62.9997,46.5597,-1.2326,-42.4221,86.47200000000001,-39.3635,4.4563,-76.8639,89.7243,1
51.3192,16.3671,-41.7613,-24.9352,42.2803,-12.8543,40.2636,1.1132,90.4367,1
34.2794,18.9031,-20.1161,20.3246,67.5736,-13.6324,18.3264,-63.5964,92.0359,1
44.5914,-12.0121,33.341,-27.0644,42.2252,13.7278,-30.6253,-25.6243,68.9254,1
92.0908,4.1434,43.2319,-81.2069,62.1487,-14.2037,-39.0977,-46.1745,86.2873,1
206.7712,-7.0812,41.1374,-202.5139,66.0377,4.4661,-36.7035,-54.7165,90.7233,1
47.784,-38.9591,-9.4549,26.0021,92.4614,38.4735,5.7288,83.8813,87.0649,1
150.0562,-34.2336,25.7726,143.8079,93.1542,36.4302,-2.4582,85.7,77.0002,1
44.6156,38.0815,23.0049,3.3351,47.7767,-33.6498,-24.5244,-23.4276,90.0592,1
93.6759,-24.076999999999998,37.3305,82.4736,156.8647,16.8743,-38.6617,151.0863,90.3698,1
79.3938,36.942,47.9066,-51.4161,138.8358,-26.4226,-51.7762,-126.0811,126.4644,1
69.7519,41.6305,17.2237,-53.2501,60.2347,-42.4105,-11.4468,-41.2134,89.1022,1
132.6734,13.4724,42.9788,124.794,206.2103,-11.5718,-40.0615,201.9502,89.8237,1
170.46,-17.5249,44.1676,-163.7032,128.3577,12.8813,-41.0505,-120.9323,90.7932,1
209.7096,-42.5547,-21.09,-204.2607,126.6488,39.5244,25.0284,-117.6917,97.2574,1
220.87,-44.677,-37.4831,213.0318,76.741,28.8729,17.206,68.9891,91.5185,1
130.3159,-46.4801,-26.1117,-118.9118,92.0064,35.1597,6.7009,-84.7589,86.2585,1
45.1927,-34.7757,-21.8537,18.8534,98.3001,8.5006,33.6654,91.9636,86.4865,1
60.1289,39.0701,45.6364,2.5171,35.4953,-17.7313,-26.0321,16.366,89.1501,1
49.7798,36.9972,28.3146,-17.5361,74.1424,-10.0314,-38.1076,-62.8034,89.8844,1
41.0565,-1.7393,24.7549,-32.7079,51.2493,-5.0779,-21.061999999999998,46.4445,90.9481,1
56.8372,44.3321,-2.4784,-35.4822,41.1,-39.7303,-4.945,-9.2877,86.6664,1
165.5143,-20.3821,-38.8698,159.5891,62.3886,12.1555,31.1727,52.6578,82.2439,1
126.8758,21.5286,-17.2241,-123.844,28.2448,-20.0923,17.1538,-9.9907,78.4132,1
60.2505,34.9049,-42.1723,25.1648,33.8611,-29.7642,14.8755,-6.2759,87.9128,1
64.1035,-15.3714,-46.9744,-40.8214,39.8256,2.7717,38.5076,-9.7756,89.5029,1
89.7591,36.6652,35.5139,73.8317,56.4533,-34.6859,-21.362,39.0837,91.7824,1
99.9768,-21.5471,-37.2788,90.2296,186.4506,18.1265,36.9019,181.8613,89.4171,1
280.3623,51.967,-33.5502,-273.4535,252.7369,-45.6524,-16.798,-248.0113,98.4598,1
35.4006,34.667,-2.8101,-6.5955,75.23,-27.1795,0.1414,70.1485,90.2051,1
48.9762,31.1262,-35.7491,12.3219,44.5432,-27.2366,35.2238,-1.2462,92.7783,1
42.4812,7.5318,-37.4568,-18.5719,43.5246,6.1731,35.2079,24.8331,84.6458,1
70.5249,-13.9424,-41.6087,-55.2095,41.1078,23.1393,33.4528,-5.9439,92.5798,1
52.8141,6.1245,-49.7867,-16.5256,58.4827,-14.3522,33.2596,-45.9134,90.2635,1
30.6948,-24.6635,13.0634,-12.7762,66.7425,17.6172,-17.8013,61.8652,83.7388,1
44.7843,-44.3996,-5.3207,-2.4493,50.8766,43.7035,8.6309,24.5751,93.0054,1
54.2884,11.6915,42.8145,-31.2644,43.4603,-13.6241,-39.4933,-11.9775,87.5796,1
26.9604,-26.4081,5.4029,0.5303,119.9965,23.8184,-5.3605,117.4866,87.5306,1
297.664,-46.5588,-80.4524,282.7783,65.055,31.4826,-2.1329,56.8898,95.6194,1
37.3288,27.8309,7.8019,23.6222,56.3962,-9.6733,-19.2098,-52.1339,86.6696,1
176.9189,14.3925,41.1216,-171.4706,63.096000000000004,-18.8109,-35.2254,-48.851000000000006,94.9275,1
66.5041,-17.2988,46.9742,-43.7832,98.2926,-28.1316,-31.6556,-88.7016,85.4818,1
110.1192,-50.6646,-34.2172,91.5888,174.2514,31.3249,11.7425,171.01,105.0207,1
53.82899999999999,52.3007,-12.5971,1.8717,105.7488,-49.4003,13.6992,92.492,128.6505,1
131.1715,-39.4994,-34.5274,-120.2232,119.6194,23.1757,27.1908,-114.1593,87.4106,1
60.7396,21.2709,41.5705,-38.8425,57.1632,-12.7402,-41.498999999999995,-37.1908,89.7063,1
180.4436,-37.2694,9.8501,176.2778,61.2602,37.5494,-1.5925,48.3768,88.7849,1
58.085,-27.0628,47.4773,19.682000000000002,44.3089,17.8041,-29.8181,27.5168,88.6523,1
99.5645,-24.695,15.7765,-95.1544,26.7603,19.8592,3.5257,17.5869,97.7,1
61.5248,30.3133,-40.1773,-35.3864,58.3026,-32.1473,29.7402,-38.4872,93.7497,1
121.9614,18.1525,-65.1124,101.5157,67.3033,55.6657,-36.8369,8.6084,88.6059,1
32.4944,-20.6453,-24.9731,-2.4496,85.101,12.6519,28.2994,79.2543,88.62700000000001,1
87.9909,51.4876,2.7028,-71.303,89.2572,-32.8129,5.0846,-82.8511,85.1117,1
91.4352,40.3537,23.39,-78.64399999999999,118.6321,-34.1167,-22.8726,-111.2946,89.5124,1
110.79,-22.0423,-37.0963,102.0413,60.8055,25.653000000000002,33.5323,43.7586,90.3419,1
126.2826,-45.0167,3.7429,117.927,47.0225,32.2124,14.1082,31.2159,85.4894,1
53.2318,46.7032,4.7415,25.0989,41.7628,-41.3968,2.0694,5.1144,89.647,1
54.1678,-23.7611,-36.9802,-31.6548,42.9056,25.4397,34.5429,0.7098,91.9614,1
149.8349,-30.0519,10.1177,146.4412,32.3424,30.4526,-5.0945,9.629,93.8364,1
210.1411,71.6874,-10.5835,-197.2516,140.7052,-22.1316,16.7892,-137.9357,90.8201,1
57.1602,-34.5167,31.3724,33.0403,39.3983,24.6186,-30.7561,-0.4629,90.3544,1
121.9321,-10.5976,-38.4153,-115.2363,36.1051,6.1733,32.9821,-13.3284,91.6394,1
97.8904,42.4624,-0.6302,88.199,49.8237,-40.9275,3.8896,28.1463,90.9409,1
128.5933,3.611,45.3417,-120.2802,70.38,-5.5135,-42.5729,-55.7718,92.654,1
96.95299999999999,54.8866,-6.0123,-79.6945,94.5018,-49.3425,1.2251,-80.5878,104.4551,1
42.0437,4.3232,41.761,2.2369,48.2312,-16.9284,-30.2474,-33.5376,82.9359,1
47.4631,0.7721,-45.6729,-12.8893,88.3777,17.5553,19.357,-84.4259,89.1855,1
250.6331,32.8994,-30.9448,246.5299,37.9198,-27.1047,8.0211,25.2766,93.941,1
195.8947,-40.4111,-26.5411,189.8347,100.4441,35.7297,18.5636,92.0206,91.042,1
133.8982,-49.1825,10.9021,124.0603,121.1386,40.6293,24.1044,111.5473,90.7426,1
59.7157,57.9473,-6.204,13.0225,44.4995,-27.394000000000002,7.254,34.3097,87.6691,1
89.5325,-4.7354,-54.8019,70.6428,53.9087,-5.9483,39.8173,35.8518,94.3165,1
54.5323,27.5961,-32.7426,33.7662,43.7235,-34.6529,-1.692,-26.6094,91.4738,1
95.0977,-53.1823,34.5704,70.8527,94.6755,30.9333,-16.7365,87.9004,99.9914,1
203.3491,35.2692,41.4794,-195.9245,116.5488,-29.3194,-20.4887,-110.9243,87.7637,1
62.5279,-19.046,59.474,-3.1348,34.2266,24.1615,-24.2395,0.3625,89.9228,1
225.1928,49.419,-1.4596,219.6985,113.3035,-38.8662,-12.5601,105.6851,91.6369,1
41.0941,-27.8566,16.6728,-25.1943,52.7834,26.1411,-13.225999999999999,43.9068,91.9131,1
162.5976,-37.2222,43.6434,152.1438,73.1395,43.2349,12.6354,57.6236,91.4667,1
77.5187,-11.4384,-41.9642,-64.1664,54.2049,14.8232,40.5999,-32.7122,89.1758,1
96.0225,3.9205,-44.7541,84.8648,184.3452,5.0662,44.0387,178.9359,94.5196,1
49.505,29.8362,34.5522,-19.1491,58.9397,-30.0068,-27.2545,-42.7863,88.7184,1
128.4121,-42.9264,-13.6976,-120.2472,71.2241,39.5308,17.6894,-56.5444,92.5846,1
237.5514,-40.8041,-44.7042,-229.7111,125.0006,40.792,10.3463,-117.7035,97.8086,1
35.8068,-10.225,-25.2033,-23.2889,58.1916,4.8684,22.9167,53.2671,88.8993,1
131.537,-32.0165,-16.2607,-126.5406,32.9705,31.1884,3.7781,-10.0032,90.8957,1
80.6814,-29.8477,18.6509,72.5999,32.6645,31.3058,-8.6463,-3.4865,89.2659,1
112.1214,27.4893,-31.3959,104.0665,44.1075,-26.4152,27.0189,22.7526,91.1265,1
134.5311,18.9137,-42.6921,-126.1676,76.7631,-22.4681,36.7198,-63.5564,92.7454,1
165.4139,80.8457,12.7482,-143.7471,105.9043,2.5275,-47.3413,-94.7002,92.78299999999999,1
119.2856,48.7361,-13.6106,-108.0213,113.699,-39.8558,-0.6456,-106.4826,89.3744,1
146.0191,-13.5923,48.0448,-137.217,102.584,-1.9941,-40.5432,-94.2111,89.1362,1
50.6476,-48.2559,-14.1688,-5.9825,39.0632,38.3043,6.1681,4.5461,88.7858,1
28.011,-26.8771,-7.8718,0.5234,126.4201,25.7666,7.8957,123.5143,91.9912,1
111.8254,41.6287,11.0674,-103.1963,185.2271,-41.9545,2.1205,-180.4007,87.4008,1
49.1492,45.2113,-19.2441,1.1164,44.5742,-35.2844,18.2932,-20.18,91.2206,1
66.4656,-32.0893,49.3767,-30.8203,39.8359,-6.0406,-38.7707,-6.8732,91.1748,1
44.6754,39.499,2.9454,-20.6651,107.8472,-34.1538,-8.0507,-101.9791,90.3712,1
53.847,-36.433,-22.1038,32.9174,40.4915,27.4496,23.8091,-17.8664,92.6801,1
87.4044,-17.0602,-38.5025,76.59,32.8307,-3.9351,31.6495,-7.7896,96.0999,1
198.2525,-6.3829,-51.2123,-191.4173,140.3156,-1.6616,41.8977,-133.9041,92.96700000000001,1
213.0656,-45.8258,-8.7447,-207.8954,99.3476,39.7223,4.2203,-90.9631,90.708,1
51.3268,25.6798,-43.001000000000005,-11.2206,60.9854,-32.3737,15.3695,-49.3451,90.2082,1
37.8346,22.2119,-29.1583,9.3743,90.1406,-22.2418,28.0615,82.7236,88.8506,1
27.3778,-17.3486,-20.2166,-6.3134,92.8273,15.5703,16.0982,90.0851,86.0899,1
72.6243,34.5949,54.8892,32.629,46.5769,-35.8554,-12.3661,27.0349,94.0178,1
226.5676,-26.6699,40.753,-221.2709,47.5597,31.6091,15.9824,-31.7389,88.8175,1
68.9334,46.9062,49.9017,7.8384,29.0525,-18.9917,-18.6954,11.5691,86.43799999999999,1
207.2827,-58.6345,-11.3138,198.4946,174.3249,28.4373,-19.059,170.9305,85.5281,1
161.9674,21.8578,37.0658,156.1467,65.7839,-13.3543,-38.3809,51.731,92.6471,1
40.6933,17.6899,-33.4214,15.0339,108.7058,-14.4442,33.1568,102.5131,92.15299999999999,1
141.5419,-1.1891,46.1238,133.8106,92.689,-0.429,-44.3564,81.3853,92.4611,1
44.5937,36.0268,-5.0099,-25.7987,49.9912,-29.1906,-19.9471,35.3432,90.4745,1
113.7863,13.9746,-21.5986,110.8402,23.1839,-7.9671,20.4223,-7.5462,89.7425,1
82.0312,-58.0561,19.8943,-54.4318,62.6967,28.3063,-13.6331,-54.2565,90.6022,1
141.6038,-24.9279,-31.6444,135.7529,30.349,11.2643,25.491,12.0163,86.6457,1
139.0931,-21.7293,-35.1654,132.8086,49.0276,20.0175,32.769,30.4828,93.363,1
161.9656,-22.0935,33.5794,156.8985,51.3885,24.3612,-23.0767,38.9201,84.0212,1
40.9791,40.5782,-5.6513,-0.8693,41.2683,-39.9632,4.1629,9.4174,81.7861,1
142.0825,28.2579,46.3386,-131.3075,76.7471,-12.2035,-35.4299,-66.9769,90.5147,1
201.405,31.6589,28.7987,196.8053,64.6387,-21.945999999999998,-26.9886,54.4807,86.8158,1
173.0771,18.5156,40.4621,-167.2593,107.2701,-25.4523,-33.9715,-98.5139,88.7069,1
136.5136,-24.4529,-52.9929,-123.40899999999999,47.6521,3.9631,33.3705,-33.785,91.6635,1
167.9205,-37.0048,30.0068,-161.0202,143.0683,29.6093,-32.9623,-136.0342,91.7018,1
75.1311,-10.9659,-39.9138,-62.7002,41.1848,15.114,33.529,-18.5354,82.8987,1
101.9126,38.0817,-25.6915,90.9721,70.3539,-37.4373,22.6239,55.1024,91.2588,1
104.2009,11.2989,35.0327,97.4827,39.3383,-3.0692,-35.1885,17.3162,85.7727,1
159.5016,44.6411,-4.3695,153.0649,46.3889,-34.7067,-0.4896,30.7756,92.0396,1
48.6575,-9.4601,-46.0689,12.4786,43.9984,10.4748,42.6957,1.7941,91.4823,1
51.6253,4.9237,-42.1535,29.394000000000002,88.9153,-7.7941,35.6643,81.0755,86.5898,1
53.3939,43.3221,-29.9383,8.8206,64.2051,-20.0247,7.9866,60.4775,89.4577,1
40.3847,40.3373,-1.9414,0.2411,68.7925,-39.9831,2.2122,55.9363,93.6139,1
176.3317,37.5416,37.9697,168.053,118.9721,-31.1823,-31.6227,110.3722,97.995,1
115.4097,-42.4508,-15.4476,-106.2013,67.7212,41.9382,7.3167,-52.667,90.7272,1
47.653,-34.8492,-22.1966,23.7415,107.1134,30.6838,21.441999999999997,100.3595,92.37799999999999,1
52.496,44.089,-10.7476,26.391,75.433,-39.876999999999995,13.4669,62.5987,91.7689,1
46.1023,-3.3652,-44.9728,9.5682,50.443000000000005,31.7466,29.436999999999998,-25.8866,89.4866,1
87.2441,-10.3252,-49.8144,70.8764,84.244,-22.1733,42.0611,69.5433,92.5972,1
260.9684,11.8405,53.4618,-255.15900000000002,202.8664,-14.7206,-35.0371,-199.2748,91.0206,1
51.0558,-39.9361,4.077,31.5464,39.5225,26.5447,7.6758,-28.2576,88.7477,1
219.0905,25.1266,-35.3472,214.7554,129.2032,-23.5837,34.9778,122.1221,88.4279,1
29.7562,-22.4033,17.1067,-9.5334,71.0366,15.4507,-14.5336,67.7956,81.9131,1
55.2946,48.049,-11.6874,24.7425,43.2001,-42.5454,-0.4417,7.48,92.1169,1
53.6954,-11.2706,-26.0599,45.5747,40.3596,7.0303,25.4145,-30.5544,92.7488,1
47.3903,-8.4769,42.8705,18.3331,41.1629,9.732999999999999,-39.0297,-8.7371,87.9389,1
39.3668,6.1572,34.8756,-17.191,70.2315,26.6005,-13.9382,63.486999999999995,91.4168,1
56.6957,27.158,-32.3623,37.8091,43.2594,-21.6295,-10.0095,-36.1019,90.3448,1
71.7688,-42.6454,1.0282,57.7155,49.0041,40.7734,-3.0172,27.0152,86.0194,1
170.8195,39.6419,7.4806,165.9876,54.0254,-36.9461,-9.4589,38.2655,93.94,1
60.6811,45.1773,-11.7025,-38.7848,52.3431,-34.4474,16.9075,-35.5994,84.257,1
106.5649,-26.7392,39.7686,-95.1816,170.3156,21.3256,-32.1969,-165.8794,91.7784,1
55.886,16.7821,52.4375,-9.5876,45.9816,-6.4654,-34.9798,-29.1363,92.0124,1
44.6439,21.914,-38.8923,0.4958,44.0045,-16.747,30.2059,27.2679,83.5798,1
140.6193,-6.3377,-61.6995,126.2014,44.6211,-14.2258,29.8829,29.9279,92.209,1
163.0934,-32.9509,31.8797,-156.5164,79.3358,31.0686,-28.7908,-67.0821,93.6086,1
44.44,-31.5259,-24.7965,-19.1355,48.9569,15.2248,25.9113,38.647,89.8627,1
151.116,-40.1995,-19.2069,-144.3993,111.9015,32.6571,28.2803,-103.2264,87.8666,1
193.3413,24.092,-30.6181,189.3752,60.8449,-27.1007,27.8125,46.8414,93.7838,1
133.9332,18.7727,44.3253,-124.9839,113.2228,-17.6143,-37.6242,-105.3259,89.4273,1
50.2716,33.747,19.9213,31.4883,38.9983,-27.9282,-17.3821,-20.9463,88.4177,1
81.6527,-16.8619,43.5798,66.96,53.0948,4.2226,-42.5792,31.4363,91.1828,1
200.4673,55.8823,-38.7953,-188.5715,94.7167,-1.9682,32.0399,-89.1113,84.1039,1
129.4483,-30.1951,40.4795,119.1912,139.9607,37.2038,-20.8488,133.305,91.6104,1
120.40899999999999,-48.1169,29.2057,106.443,67.6518,31.2669,-10.0992,59.1368,85.4473,1
59.4263,21.9795,42.7634,34.924,56.5993,-17.9445,-38.8576,37.0347,90.8426,1
27.4123,13.0612,-22.7444,7.9705,90.3029,-20.6436,9.6458,-87.3809,85.5675,1
40.4497,5.8517,39.8194,-4.0439,59.3784,-17.0834,-21.3896,-52.6919,79.2521,1
56.7877,29.4848,-13.6897,-46.5626,37.3161,-19.8892,25.0336,19.2414,88.8162,1
40.4135,35.3546,17.3874,-8.9985,56.5973,-32.4978,-11.2992,44.9387,89.8564,1
151.6415,-33.9812,-35.0929,-143.5581,70.7663,30.8473,29.9764,-56.1936,97.61399999999999,1
130.6309,59.4323,0.3658,116.3275,27.2179,-22.4245,-14.520999999999999,5.2059,92.6063,1
135.2612,6.8681,43.0512,128.043,68.1664,-1.4028,-40.2876,54.9691,88.6107,1
70.5553,42.9102,-20.5593,52.0969,114.0347,-35.7865,13.867,107.3823,92.4357,1
82.2674,-49.3442,18.7273,-63.106,141.7039,-0.1624,-48.0949,-133.2923,90.9807,1
32.0252,18.4704,-24.9232,7.9556,85.9656,-14.4276,22.8104,-81.6187,92.0585,1
55.1923,-37.0695,37.9032,-15.3425,60.2685,12.8802,-33.8653,-48.1616,93.2578,1
52.4628,-26.5342,19.7607,40.7161,37.9354,25.1347,-16.4569,-23.1627,88.605,1
110.7924,13.292,27.5184,-106.4942,25.0877,-8.0422,-19.6047,13.4303,98.5512,1
58.5742,8.8154,-56.4678,12.8299,41.8394,-15.9638,29.1275,25.4417,88.4283,1
57.7144,-2.0907,-52.5578,-23.7542,41.3529,22.8254,21.5454,26.9232,91.7202,1
63.4219,-31.9445,41.9158,35.2839,80.1789,8.7552,-34.1944,71.9913,92.2814,1
36.7308,19.4029,27.7298,-14.2737,64.8501,-18.9691,-26.5747,56.0312,92.59299999999999,1
76.8331,24.2345,-43.7034,58.3612,163.4644,-20.6662,42.2889,156.5413,107.4481,1
47.4145,11.904000000000002,39.6525,-23.1108,45.0076,-4.1265,-28.8635,34.2863,90.7747,1
43.0558,-26.4367,-0.2701,-33.9828,49.1305,21.8175,-4.0972,43.8294,91.4383,1
101.7069,-36.2638,-18.6749,-93.169,32.4541,25.6008,18.0307,-8.53,86.8467,1
57.9603,-31.0024,47.0263,13.6662,37.0728,17.6066,-30.8831,10.5184,89.4782,1
103.8485,60.9078,-16.1647,-82.5437,32.3475,-15.0382,-28.1939,5.0318,92.0303,1
75.3821,-45.6751,-5.7343,-59.6939,46.0147,42.213,0.6647,-18.3023,92.8229,1
37.1806,32.1334,9.1776,16.2977,69.4199,-26.6532,7.7214,-63.6326,93.8482,1
80.8224,-57.7393,-19.8447,-52.9588,49.3056,33.5367,11.8981,-34.1286,93.2748,1
118.8134,19.1039,-39.3312,-110.475,199.1985,-17.368,39.8279,-194.4019,90.4342,1
54.9413,-40.3311,25.0419,27.656,55.8583,38.5072,-19.6154,35.3918,90.9327,1
33.4123,-2.9935,31.7332,10.0212,69.1382,8.3738,-19.3442,-65.8466,84.95700000000001,1
50.3456,41.2794,-1.0927,-28.8009,44.1371,-23.961,17.2677,-32.7992,67.6081,1
185.298,20.183,53.2209,176.3393,91.2127,14.6705,-37.1563,81.9997,90.8094,1
167.5525,23.0475,-48.3952,158.7469,115.3202,24.5264,41.4735,104.7718,90.9046,1
81.0459,-41.2214,31.6497,62.1894,58.9607,37.552,-31.5136,32.7583,102.8264,1
44.4441,26.686,30.428,-18.3649,38.9547,-27.7096,-26.6386,-6.3274,79.5628,1
277.3359,-13.4388,-50.6142,-272.3468,140.8788,2.5749,46.9008,-132.8176,103.0217,1
53.5604,11.7281,-50.9982,11.4175,37.9263,-6.1914,34.9653,-13.3228,89.8804,1
45.6091,42.2547,-14.6719,-8.9145,45.1508,-39.8823,14.5713,15.3518,90.5002,1
72.9249,53.4016,32.6153,-37.4506,34.5398,-32.8279,-6.5126,-8.539,91.2633,1
83.0421,-27.4954,-25.4769,74.1008,31.4753,-22.0587,20.2566,-9.684,80.5101,1
41.9055,41.6419,4.6624,-0.5411,55.3124,-40.746,-4.5599,-37.1272,89.6193,1
52.2573,16.1732,26.6005,41.9722,39.0883,-15.8184,-24.3593,-26.1591,89.9379,1
57.2765,-24.9561,-39.1401,-33.5536,34.4929,13.1321,31.8643,-1.4037,83.70700000000001,1
43.2781,12.3884,40.9494,6.5319,75.4271,-6.7449,-32.1025,67.9204,91.8567,1
59.1584,8.6344,-33.8791,-47.7217,34.7519,-7.4061,28.1879,18.9284,89.1974,1
55.6355,13.4344,-48.5614,-23.5928,53.4847,-19.7391,40.0842,-29.3979,94.8029,1
112.8665,-32.2262,-21.4028,106.0294,129.5021,15.7819,25.7636,125.9284,68.1812,1
86.8536,28.3328,46.1956,-67.8731,54.2745,-3.9964,-34.9292,-41.3485,85.2559,1
59.9782,36.6973,-24.441,-40.6611,114.3544,-32.4836,21.2976,-107.5553,91.6301,1
45.7309,13.6676,38.8268,-19.9247,43.6953,-3.5704,-39.3129,18.7359,88.8451,1
53.0832,23.4167,-44.39,17.2918,48.5771,-15.3704,36.4188,28.234,90.1883,1
80.5258,-7.5316,-41.7127,-68.467,53.5826,6.7859,41.4407,-33.2823,87.3585,1
53.6496,-35.4678,25.4421,31.1931,37.9795,20.9871,-16.0385,-27.29,89.9029,1
107.0616,26.3031,42.0758,-94.8681,148.3495,-13.4167,-34.2883,-143.7076,89.943,1
214.9402,-32.0608,53.2412,205.75900000000001,88.7621,2.0532,-34.5485,81.7367,91.2765,1
117.5486,-37.1077,24.7115,108.7659,49.4997,38.3756,-8.7422,30.0184,91.5827,1
183.2768,42.8361,3.3233,178.1696,53.3693,-26.1474,-25.0016,39.2366,89.3724,1
116.8571,1.1297,45.3348,107.699,69.1149,-3.6878,-44.831,52.4733,94.4649,1
52.6528,45.3438,4.1479,26.4396,67.8514,-43.4939,-5.073,51.8301,91.6015,1
48.1182,-13.1939,45.0744,10.4681,54.6886,12.1223,-44.2497,29.7635,94.5983,1
69.6146,-5.7589999999999995,38.8588,-57.4719,33.330999999999996,-10.9111,-27.8197,14.7638,91.5099,1
75.9824,24.6794,-37.5344,61.2815,53.6973,-23.2425,34.0576,34.3987,87.4527,1
171.3313,26.1547,-41.7589,164.0931,99.2773,-0.4641,43.0106,89.4754,90.94200000000001,1
88.0753,45.803999999999995,-17.2187,-73.2309,111.8545,-20.808000000000003,38.8865,-102.7925,88.8447,1
68.2451,-48.141000000000005,11.9618,46.8695,207.8684,15.0498,35.6611,204.2329,99.1125,1
255.9616,15.8798,53.6274,249.7764,224.3536,-31.1007,-25.9264,220.6697,91.5648,1
63.7794,26.4691,37.0924,44.6246,53.106,-20.2712,-40.1807,28.1928,91.1694,1
63.1218,-49.919,-33.6507,18.9761,51.9352,18.8611,41.4339,24.9951,101.3878,1
237.3867,-42.7868,26.9163,-231.9423,167.6311,41.2599,-14.7735,-161.8009,94.1055,1
36.5278,-13.3577,23.0552,-24.9862,66.0767,-14.1503,-21.9816,60.6854,92.1706,1
110.4958,25.5833,-25.6984,104.3763,57.6998,-26.2354,10.6654,50.2715,64.4004,1
218.7455,-12.8535,39.1953,214.8211,74.0918,10.3364,-35.6351,64.1318,88.994,1
162.3374,-52.2867,-15.2339,152.9296,231.5177,35.6528,-24.7986,227.4079,92.6603,1
76.7352,33.7553,-48.2963,-49.1563,82.9047,-24.7357,9.7308,-78.528,87.2523,1
88.9245,28.7754,22.8287,80.9839,26.9608,-18.219,-18.0956,-8.216000000000001,89.4449,1
85.9615,-27.9227,-28.6512,76.0843,37.3175,33.523,15.9189,3.9239,92.7521,1
74.559,45.1344,13.8043,-57.718,49.6217,-32.3157,-25.2254,-27.9587,88.236,1
43.8669,-17.9885,38.4184,-11.1691,44.1151,14.5248,-35.4485,21.8765,87.2088,1
41.5715,29.1068,-5.6961,29.1296,49.8488,-27.9839,4.8992,-40.9609,90.641,1
62.0687,-19.6688,38.0187,-44.9471,56.2703,17.0565,-39.2482,-36.5377,85.7672,1
87.1838,16.0925,-48.7833,-70.4431,61.1178,-16.637,37.9621,-44.9163,92.5644,1
254.9793,-41.8234,58.8828,244.5365,247.2713,-32.58,-38.7757,242.0291,97.8238,1
33.5662,-31.4192,-3.9718,11.1242,147.9433,21.886,16.7753,145.3507,90.5897,1
166.1823,4.7407,45.6611,159.7158,88.6968,-4.6785,-41.4872,78.2562,91.1877,1
54.4954,48.5349,22.9274,-9.4049,57.8691,-40.7196,-14.8393,-38.3476,101.089,1
40.9522,-34.4394,20.7411,7.7982,49.6497,28.9188,-24.4753,-32.0898,87.0299,1
189.1052,-45.2583,-24.1216,182.0181,230.0305,38.1995,26.2836,225.3087,98.5143,1
91.7601,-4.1706,47.0837,78.6489,55.6192,-7.5953,-41.5375,36.2001,91.4394,1
62.1023,-22.0309,57.453,-8.3957,52.2314,-33.9528,-23.2726,32.1514,90.5836,1
102.5343,-46.8093,-42.2996,80.8264,104.0078,38.47,-2.7676,96.5921,95.2982,1
172.9473,19.6083,42.1722,166.5767,148.0935,-19.7709,-38.749,141.5603,90.0393,1
95.9831,-16.0813,27.8139,90.4463,31.8002,3.7518,21.2749,-23.3357,96.2446,1
43.2424,-0.1373,-41.7839,-11.1352,49.2102,14.4492,39.0209,26.2723,90.0327,1
67.4537,60.5133,0.2722,-29.8006,34.385,-33.5952,-4.6933,-5.6271,91.49799999999999,1
99.0074,20.6983,23.6562,93.8852,26.0823,-19.2219,10.3119,-14.2992,90.3187,1
145.2745,6.2171,45.6287,-137.7826,71.2289,-6.1289,-40.5994,-58.2038,91.8573,1
82.2202,44.7242,-4.82,68.8235,101.1847,-39.0949,-6.4465,93.1041,85.1949,1
47.3617,-13.9645,30.7092,33.2426,112.3369,14.3974,-24.439,108.697,72.9198,1
58.2807,26.1969,-45.6884,-24.9587,73.0844,-4.9307,31.8576,-65.5905,91.7284,1
140.8001,13.3749,-43.4433,133.2609,172.2163,-10.1534,41.3853,166.861,88.8339,1
42.7173,7.4733,23.7164,34.734,53.5707,13.5267,-17.3703,-48.8377,92.6887,1
54.5575,13.8398,42.1892,31.7026,98.3358,-11.7742,-34.7065,91.251,90.5456,1
